SalesOrderID,SalesOrderDetailID,CarrierTrackingNumber,OrderQty,ProductID,SpecialOfferID,UnitPrice,Date,IsHoliday
46091,11402,6DCB-4063-BA,3,897,11,874.79,3/2/2012,No
46091,11403,6DCB-4063-BA,1,898,12,419.46,3/9/2012,No
46091,11404,6DCB-4063-BA,1,899,13,2146.96,3/16/2012,No
46091,11405,6DCB-4063-BA,1,900,14,2146.96,3/23/2012,No
46091,11406,6DCB-4063-BA,1,901,15,178.58,3/30/2012,No
46091,11407,6DCB-4063-BA,1,902,16,2146.96,4/6/2012,No
46091,11408,6DCB-4063-BA,1,903,1,419.46,4/13/2012,No
46091,11409,6DCB-4063-BA,1,904,1,419.46,4/20/2012,No
46091,11410,6DCB-4063-BA,1,905,1,183.94,4/27/2012,No
46091,11411,6DCB-4063-BA,2,906,1,183.94,5/4/2012,Yes
46091,11412,6DCB-4063-BA,1,907,1,178.58,5/11/2012,No
46091,11413,6DCB-4063-BA,2,908,1,874.79,5/18/2012,No
46091,11414,6DCB-4063-BA,2,909,1,419.46,5/25/2012,No
46091,11415,6DCB-4063-BA,1,910,1,2146.96,6/1/2012,No
46091,11416,6DCB-4063-BA,1,911,1,874.79,6/8/2012,No
46091,11417,6DCB-4063-BA,3,912,1,419.46,6/15/2012,No
46091,11418,6DCB-4063-BA,1,913,1,183.94,6/22/2012,No
46091,11419,6DCB-4063-BA,3,914,1,183.94,6/29/2012,No
46091,11420,6DCB-4063-BA,1,915,1,356.9,7/6/2012,Yes
46091,11421,6DCB-4063-BA,1,916,1,2146.96,7/13/2012,No
46091,11422,6DCB-4063-BA,1,917,1,183.94,7/20/2012,No
46091,11423,6DCB-4063-BA,1,918,1,178.58,7/27/2012,No
46091,11424,6DCB-4063-BA,1,919,13,419.46,8/3/2012,No
46091,11425,6DCB-4063-BA,2,920,11,419.46,8/10/2012,No
46092,11426,12E2-4A11-8F,1,921,1,722.59,8/17/2012,No
46093,11427,B221-4D2A-99,2,922,1,874.79,8/24/2012,No
46093,11428,B221-4D2A-99,1,923,1,874.79,8/31/2012,No
46093,11429,B221-4D2A-99,2,924,1,183.94,9/7/2012,No
46093,11430,B221-4D2A-99,1,925,1,874.79,9/14/2012,No
46093,11431,B221-4D2A-99,2,926,1,419.46,9/21/2012,No
46093,11432,B221-4D2A-99,2,927,1,419.46,9/28/2012,No
46093,11433,B221-4D2A-99,1,928,1,178.58,10/5/2012,No
46093,11434,B221-4D2A-99,3,929,1,419.46,10/12/2012,No
46093,11435,B221-4D2A-99,3,930,1,419.46,10/19/2012,No
46093,11436,B221-4D2A-99,2,931,1,356.9,10/26/2012,No
46093,11437,B221-4D2A-99,1,932,1,2146.96,11/2/2012,No
46093,11438,B221-4D2A-99,3,933,1,419.46,11/9/2012,No
46093,11439,B221-4D2A-99,3,934,1,419.46,11/16/2012,No
46093,11440,B221-4D2A-99,3,935,1,2146.96,11/23/2012,Yes
46093,11441,B221-4D2A-99,1,936,1,419.46,11/30/2012,No
46093,11442,B221-4D2A-99,1,937,1,874.79,12/7/2012,No
46093,11443,B221-4D2A-99,1,938,1,2146.96,12/14/2012,No
46093,11444,B221-4D2A-99,8,939,1,178.58,12/21/2012,Yes
46093,11445,B221-4D2A-99,1,940,2,183.94,12/28/2012,Yes
46093,11446,B221-4D2A-99,1,941,3,2146.96,1/4/2013,Yes
46093,11447,B221-4D2A-99,2,942,4,874.79,1/11/2013,No
46093,11448,B221-4D2A-99,2,943,5,419.46,1/18/2013,No
46093,11449,B221-4D2A-99,3,944,6,419.46,1/25/2013,No
46093,11450,B221-4D2A-99,3,945,7,419.46,2/1/2013,No
46093,11451,B221-4D2A-99,1,946,8,178.58,2/8/2013,No
46093,11452,B221-4D2A-99,1,947,9,183.94,2/15/2013,No
46093,11453,B221-4D2A-99,1,948,13,874.79,2/22/2013,No
46093,11454,B221-4D2A-99,3,949,11,419.46,3/1/2013,No
46094,11455,6C13-4966-95,4,950,12,20.19,3/8/2013,No
46094,11456,6C13-4966-95,2,951,13,20.19,3/15/2013,No
46094,11457,6C13-4966-95,2,952,14,722.59,3/22/2013,No
46094,11458,6C13-4966-95,5,953,15,28.84,3/29/2013,No
46094,11459,6C13-4966-95,6,954,16,2039.99,4/5/2013,No
46094,11460,6C13-4966-95,6,955,1,28.84,4/12/2013,No
46094,11461,6C13-4966-95,3,956,1,28.84,4/19/2013,No
46094,11462,6C13-4966-95,5,957,1,20.19,4/26/2013,No
46094,11463,6C13-4966-95,6,958,1,2024.99,5/3/2013,No
46094,11464,6C13-4966-95,2,959,1,2039.99,5/10/2013,No
46094,11465,6C13-4966-95,7,960,1,2039.99,5/17/2013,No
46094,11466,6C13-4966-95,6,961,1,5.7,5/24/2013,No
46094,11467,6C13-4966-95,4,962,1,2024.99,5/31/2013,No
46094,11468,6C13-4966-95,5,963,1,2039.99,6/7/2013,No
46094,11469,6C13-4966-95,2,964,1,5.19,6/14/2013,Yes
46094,11470,6C13-4966-95,5,965,1,2024.99,6/21/2013,No
46094,11471,6C13-4966-95,2,966,1,714.7,6/28/2013,No
46094,11472,6C13-4966-95,5,967,1,28.84,7/5/2013,Yes
46094,11473,6C13-4966-95,2,968,1,2039.99,7/12/2013,No
46094,11474,6C13-4966-95,6,969,8,28.84,7/19/2013,No
46094,11475,6C13-4966-95,2,970,11,2039.99,7/26/2013,No
46094,11476,6C13-4966-95,5,971,12,2039.99,2/5/2010,No
46094,11477,6C13-4966-95,2,972,1,714.7,2/12/2010,Yes
46095,11478,A60D-4721-BF,1,973,1,874.79,2/19/2010,No
46095,11479,A60D-4721-BF,1,974,1,419.46,2/26/2010,No
46095,11480,A60D-4721-BF,4,975,1,183.94,3/5/2010,Yes
46095,11481,A60D-4721-BF,3,976,1,28.84,3/12/2010,No
46095,11482,A60D-4721-BF,2,977,1,874.79,3/19/2010,No
46095,11483,A60D-4721-BF,3,978,1,419.46,3/26/2010,No
46095,11484,A60D-4721-BF,4,979,1,419.46,4/2/2010,No
46095,11485,A60D-4721-BF,2,980,1,28.84,4/9/2010,No
46095,11486,A60D-4721-BF,5,981,1,20.19,4/16/2010,No
46095,11487,A60D-4721-BF,2,982,1,178.58,4/23/2010,No
46095,11488,A60D-4721-BF,2,983,1,178.58,4/30/2010,No
46095,11489,A60D-4721-BF,3,984,1,28.84,5/7/2010,No
46095,11490,A60D-4721-BF,5,985,1,20.19,5/14/2010,No
46095,11491,A60D-4721-BF,2,986,1,5.19,5/21/2010,No
46095,11492,A60D-4721-BF,4,987,1,419.46,5/28/2010,No
46095,11493,A60D-4721-BF,2,988,16,28.84,6/4/2010,No
46095,11494,A60D-4721-BF,2,989,13,178.58,6/11/2010,No
46096,11495,7308-4235-81,2,990,1,419.46,6/18/2010,Yes
46097,11496,9835-4D6A-8F,2,991,1,758.08,6/25/2010,No
46097,11497,9835-4D6A-8F,2,992,1,758.08,7/2/2010,Yes
46097,11498,9835-4D6A-8F,2,993,1,20.19,7/9/2010,No
46097,11499,9835-4D6A-8F,1,994,1,183.94,7/16/2010,No
46097,11500,9835-4D6A-8F,2,995,9,20.19,7/23/2010,No
46098,11501,CB38-416D-A7,1,1,1,722.59,7/30/2010,Yes
46098,11502,CB38-416D-A7,3,2,1,2024.99,8/6/2010,No
46098,11503,CB38-416D-A7,1,3,1,722.59,8/13/2010,No
46098,11504,CB38-416D-A7,1,4,1,714.7,8/20/2010,No
46098,11505,CB38-416D-A7,8,316,1,2039.99,8/27/2010,No
46098,11506,CB38-416D-A7,2,317,1,809.76,9/3/2010,Yes
46098,11507,CB38-416D-A7,1,318,1,714.7,9/10/2010,No
46098,11508,CB38-416D-A7,5,319,1,2039.99,9/17/2010,No
46098,11509,CB38-416D-A7,3,320,1,2024.99,9/24/2010,No
46098,11510,CB38-416D-A7,1,321,1,2039.99,10/1/2010,No
46098,11511,CB38-416D-A7,3,322,1,5.7,10/8/2010,No
46098,11512,CB38-416D-A7,3,323,1,2039.99,10/15/2010,No
46098,11513,CB38-416D-A7,1,324,1,714.7,10/22/2010,No
46098,11514,CB38-416D-A7,2,325,11,809.76,10/29/2010,No
46099,11515,7E3B-4362-99,2,326,1,5.19,11/5/2010,No
46099,11516,7E3B-4362-99,2,327,1,183.94,11/12/2010,No
46099,11517,7E3B-4362-99,3,328,1,758.08,11/19/2010,No
46099,11518,7E3B-4362-99,5,329,1,419.46,11/26/2010,Yes
46099,11519,7E3B-4362-99,1,330,1,419.46,12/3/2010,No
46099,11520,7E3B-4362-99,1,331,1,2146.96,12/10/2010,No
46099,11521,7E3B-4362-99,4,332,1,419.46,12/17/2010,No
46099,11522,7E3B-4362-99,8,341,1,419.46,12/24/2010,Yes
46099,11523,7E3B-4362-99,2,342,2,874.79,12/31/2010,Yes
46099,11524,7E3B-4362-99,4,343,3,183.94,1/7/2011,Yes
46099,11525,7E3B-4362-99,5,344,4,419.46,1/14/2011,No
46099,11526,7E3B-4362-99,2,345,5,183.94,1/21/2011,No
46099,11527,7E3B-4362-99,2,346,6,20.19,1/28/2011,No
46099,11528,7E3B-4362-99,4,347,7,419.46,2/4/2011,No
46100,11529,58B8-4157-97,4,348,8,419.46,2/11/2011,No
46100,11530,58B8-4157-97,2,349,9,5.19,2/18/2011,No
46100,11531,58B8-4157-97,1,350,13,874.79,2/25/2011,No
46100,11532,58B8-4157-97,3,351,11,874.79,3/4/2011,Yes
46100,11533,58B8-4157-97,1,352,12,874.79,3/11/2011,Yes
46100,11534,58B8-4157-97,2,355,13,2146.96,3/18/2011,Yes
46100,11535,58B8-4157-97,3,356,14,419.46,3/25/2011,Yes
46100,11536,58B8-4157-97,2,357,15,178.58,4/1/2011,No
46100,11537,58B8-4157-97,2,358,16,183.94,4/8/2011,No
46100,11538,58B8-4157-97,4,359,1,419.46,4/15/2011,No
46100,11539,58B8-4157-97,2,360,1,2146.96,4/22/2011,No
46100,11540,58B8-4157-97,1,361,1,419.46,4/29/2011,No
46100,11541,58B8-4157-97,2,362,1,2146.96,5/6/2011,No
46100,11542,58B8-4157-97,1,363,1,28.84,5/13/2011,No
46100,11543,58B8-4157-97,1,364,1,183.94,5/20/2011,No
46100,11544,58B8-4157-97,4,365,1,2146.96,5/27/2011,No
46100,11545,58B8-4157-97,4,366,1,419.46,6/3/2011,No
46100,11546,58B8-4157-97,5,367,1,419.46,6/10/2011,No
46100,11547,58B8-4157-97,2,368,1,20.19,6/17/2011,No
46100,11548,58B8-4157-97,5,369,1,419.46,6/24/2011,No
46100,11549,58B8-4157-97,2,370,1,874.79,7/1/2011,No
46100,11550,58B8-4157-97,2,371,1,419.46,7/8/2011,Yes
46100,11551,58B8-4157-97,1,372,1,2146.96,7/15/2011,No
46100,11552,58B8-4157-97,4,373,1,419.46,7/22/2011,No
46100,11553,58B8-4157-97,2,374,1,20.19,7/29/2011,No
46100,11554,58B8-4157-97,3,375,1,874.79,8/5/2011,No
46100,11555,58B8-4157-97,2,376,1,419.46,8/12/2011,No
46100,11556,58B8-4157-97,4,377,1,419.46,8/19/2011,No
46100,11557,58B8-4157-97,2,378,1,2146.96,8/26/2011,No
46100,11558,58B8-4157-97,3,379,1,419.46,9/2/2011,No
46100,11559,58B8-4157-97,4,380,1,419.46,9/9/2011,No
46100,11560,58B8-4157-97,4,381,7,419.46,9/16/2011,No
46100,11561,58B8-4157-97,3,382,16,874.79,9/23/2011,No
46101,11562,FAFC-4F06-B2,1,383,1,178.58,9/30/2011,No
46101,11563,FAFC-4F06-B2,4,384,1,28.84,10/7/2011,No
46101,11564,FAFC-4F06-B2,5,385,1,183.94,10/14/2011,No
46101,11565,FAFC-4F06-B2,1,386,1,419.46,10/21/2011,No
46101,11566,FAFC-4F06-B2,1,387,1,419.46,10/28/2011,No
46101,11567,FAFC-4F06-B2,4,388,1,28.84,11/4/2011,No
46101,11568,FAFC-4F06-B2,3,389,1,874.79,11/11/2011,No
46101,11569,FAFC-4F06-B2,1,390,1,874.79,11/18/2011,No
46101,11570,FAFC-4F06-B2,3,391,1,419.46,11/25/2011,Yes
46101,11571,FAFC-4F06-B2,1,392,1,874.79,12/2/2011,No
46101,11572,FAFC-4F06-B2,3,393,1,419.46,12/9/2011,No
46101,11573,FAFC-4F06-B2,1,394,1,874.79,12/16/2011,No
46101,11574,FAFC-4F06-B2,3,395,1,2146.96,12/23/2011,Yes
46101,11575,FAFC-4F06-B2,2,396,2,2146.96,12/30/2011,Yes
46101,11576,FAFC-4F06-B2,2,397,3,183.94,1/6/2012,Yes
46101,11577,FAFC-4F06-B2,3,398,4,419.46,1/13/2012,No
46101,11578,FAFC-4F06-B2,2,399,5,419.46,1/20/2012,No
46101,11579,FAFC-4F06-B2,1,400,6,356.9,1/27/2012,No
46101,11580,FAFC-4F06-B2,1,401,7,178.58,2/3/2012,No
46101,11581,FAFC-4F06-B2,1,402,8,419.46,2/10/2012,Yes
46101,11582,FAFC-4F06-B2,1,403,9,419.46,2/17/2012,No
46101,11583,FAFC-4F06-B2,1,404,13,419.46,2/24/2012,No
46101,11584,FAFC-4F06-B2,1,405,11,183.94,3/2/2012,No
46101,11585,FAFC-4F06-B2,2,406,12,419.46,3/9/2012,No
46101,11586,FAFC-4F06-B2,1,407,13,2146.96,3/16/2012,No
46101,11587,FAFC-4F06-B2,3,408,14,874.79,3/23/2012,No
46101,11588,FAFC-4F06-B2,3,409,15,419.46,3/30/2012,No
46101,11589,FAFC-4F06-B2,2,410,16,183.94,4/6/2012,No
46101,11590,FAFC-4F06-B2,1,411,1,419.46,4/13/2012,No
46101,11591,FAFC-4F06-B2,1,412,1,419.46,4/20/2012,No
46101,11592,FAFC-4F06-B2,1,413,1,183.94,4/27/2012,No
46101,11593,FAFC-4F06-B2,5,414,13,183.94,5/4/2012,Yes
46101,11594,FAFC-4F06-B2,1,415,13,419.46,5/11/2012,No
46101,11595,FAFC-4F06-B2,2,416,16,183.94,5/18/2012,No
46101,11596,FAFC-4F06-B2,1,417,14,419.46,5/25/2012,No
46102,11597,ADBC-4E22-85,1,418,1,2039.99,6/1/2012,No
46102,11598,ADBC-4E22-85,2,419,1,2024.99,6/8/2012,No
46102,11599,ADBC-4E22-85,3,420,1,28.84,6/15/2012,No
46102,11600,ADBC-4E22-85,4,421,1,5.19,6/22/2012,No
46102,11601,ADBC-4E22-85,1,422,1,2039.99,6/29/2012,No
46102,11602,ADBC-4E22-85,3,423,1,5.7,7/6/2012,Yes
46102,11603,ADBC-4E22-85,1,424,1,2024.99,7/13/2012,No
46103,11604,1902-406D-BF,2,425,1,20.19,7/20/2012,No
46103,11605,1902-406D-BF,2,426,1,20.19,7/27/2012,No
46103,11606,1902-406D-BF,1,427,1,2024.99,8/3/2012,No
46103,11607,1902-406D-BF,6,428,1,2039.99,8/10/2012,No
46103,11608,1902-406D-BF,3,429,1,5.19,8/17/2012,No
46103,11609,1902-406D-BF,4,430,1,2039.99,8/24/2012,No
46103,11610,1902-406D-BF,6,431,1,2039.99,8/31/2012,No
46103,11611,1902-406D-BF,1,432,1,28.84,9/7/2012,No
46103,11612,1902-406D-BF,6,433,1,5.7,9/14/2012,No
46103,11613,1902-406D-BF,4,434,1,2039.99,9/21/2012,No
46103,11614,1902-406D-BF,5,435,1,2024.99,9/28/2012,No
46103,11615,1902-406D-BF,1,436,1,714.7,10/5/2012,No
46103,11616,1902-406D-BF,4,437,1,28.84,10/12/2012,No
46103,11617,1902-406D-BF,5,438,1,2024.99,10/19/2012,No
46103,11618,1902-406D-BF,2,439,1,818.7,10/26/2012,No
46103,11619,1902-406D-BF,1,440,1,28.84,11/2/2012,No
46103,11620,1902-406D-BF,2,441,1,20.19,11/9/2012,No
46103,11621,1902-406D-BF,6,442,11,5.7,11/16/2012,No
46103,11622,1902-406D-BF,1,443,16,714.7,11/23/2012,Yes
46104,11623,3388-4086-90,1,444,1,419.46,11/30/2012,No
46104,11624,3388-4086-90,1,445,1,419.46,12/7/2012,No
46105,11625,2590-40A7-BB,3,446,1,419.46,12/14/2012,No
46105,11626,2590-40A7-BB,3,447,1,2146.96,12/21/2012,Yes
46105,11627,2590-40A7-BB,2,448,2,874.79,12/28/2012,Yes
46105,11628,2590-40A7-BB,2,449,3,419.46,1/4/2013,Yes
46105,11629,2590-40A7-BB,2,450,4,419.46,1/11/2013,No
46105,11630,2590-40A7-BB,1,451,5,183.94,1/18/2013,No
46105,11631,2590-40A7-BB,4,452,6,28.84,1/25/2013,No
46105,11632,2590-40A7-BB,3,453,7,419.46,2/1/2013,No
46105,11633,2590-40A7-BB,4,454,8,28.84,2/8/2013,No
46105,11634,2590-40A7-BB,2,455,9,183.94,2/15/2013,No
46105,11635,2590-40A7-BB,1,456,13,183.94,2/22/2013,No
46105,11636,2590-40A7-BB,2,457,11,419.46,3/1/2013,No
46105,11637,2590-40A7-BB,3,458,12,419.46,3/8/2013,No
46105,11638,2590-40A7-BB,1,459,13,874.79,3/15/2013,No
46105,11639,2590-40A7-BB,4,460,14,874.79,3/22/2013,No
46105,11640,2590-40A7-BB,1,461,15,178.58,3/29/2013,No
46105,11641,2590-40A7-BB,1,462,16,419.46,4/5/2013,No
46105,11642,2590-40A7-BB,1,463,1,419.46,4/12/2013,No
46105,11643,2590-40A7-BB,3,464,1,28.84,4/19/2013,No
46105,11644,2590-40A7-BB,3,465,1,419.46,4/26/2013,No
46105,11645,2590-40A7-BB,5,466,1,2146.96,5/3/2013,No
46105,11646,2590-40A7-BB,4,467,1,5.19,5/10/2013,No
46105,11647,2590-40A7-BB,4,468,1,20.19,5/17/2013,No
46105,11648,2590-40A7-BB,3,469,1,183.94,5/24/2013,No
46105,11649,2590-40A7-BB,1,470,1,2146.96,5/31/2013,No
46105,11650,2590-40A7-BB,2,471,1,2146.96,6/7/2013,No
46105,11651,2590-40A7-BB,5,472,1,20.19,6/14/2013,Yes
46105,11652,2590-40A7-BB,5,473,1,874.79,6/21/2013,No
46105,11653,2590-40A7-BB,2,474,1,356.9,6/28/2013,No
46105,11654,2590-40A7-BB,3,475,1,419.46,7/5/2013,Yes
46105,11655,2590-40A7-BB,4,476,1,419.46,7/12/2013,No
46105,11656,2590-40A7-BB,4,477,1,20.19,7/19/2013,No
46105,11657,2590-40A7-BB,3,478,1,874.79,7/26/2013,No
46105,11658,2590-40A7-BB,3,479,1,419.46,2/5/2010,No
46105,11659,2590-40A7-BB,2,480,1,2146.96,2/12/2010,Yes
46105,11660,2590-40A7-BB,2,481,1,419.46,2/19/2010,No
46105,11661,2590-40A7-BB,1,482,1,178.58,2/26/2010,No
46105,11662,2590-40A7-BB,3,483,1,419.46,3/5/2010,Yes
46105,11663,2590-40A7-BB,2,484,9,419.46,3/12/2010,No
46105,11664,2590-40A7-BB,1,485,9,874.79,3/19/2010,No
46105,11665,2590-40A7-BB,4,486,9,874.79,3/26/2010,No
46106,11666,2F75-4CC3-BB,1,487,1,722.59,4/2/2010,No
46106,11667,2F75-4CC3-BB,3,488,1,722.59,4/9/2010,No
46106,11668,2F75-4CC3-BB,3,489,1,5.7,4/16/2010,No
46106,11669,2F75-4CC3-BB,3,490,1,722.59,4/23/2010,No
46107,11670,75E6-43D6-92,2,491,1,809.76,4/30/2010,No
46107,11671,75E6-43D6-92,1,492,1,809.76,5/7/2010,No
46107,11672,75E6-43D6-92,2,493,1,2024.99,5/14/2010,No
46107,11673,75E6-43D6-92,2,494,1,2039.99,5/21/2010,No
46107,11674,75E6-43D6-92,1,495,1,714.7,5/28/2010,No
46107,11675,75E6-43D6-92,2,496,1,5.19,6/4/2010,No
46107,11676,75E6-43D6-92,4,497,1,20.19,6/11/2010,No
46107,11677,75E6-43D6-92,6,504,1,28.84,6/18/2010,Yes
46107,11678,75E6-43D6-92,3,505,1,20.19,6/25/2010,No
46107,11679,75E6-43D6-92,2,506,1,714.7,7/2/2010,Yes
46107,11680,75E6-43D6-92,6,507,1,2039.99,7/9/2010,No
46107,11681,75E6-43D6-92,1,508,1,28.84,7/16/2010,No
46107,11682,75E6-43D6-92,3,509,1,28.84,7/23/2010,No
46107,11683,75E6-43D6-92,4,510,1,20.19,7/30/2010,Yes
46107,11684,75E6-43D6-92,2,511,1,2024.99,8/6/2010,No
46107,11685,75E6-43D6-92,2,512,1,5.7,8/13/2010,No
46107,11686,75E6-43D6-92,8,513,1,2024.99,8/20/2010,No
46107,11687,75E6-43D6-92,2,514,1,2039.99,8/27/2010,No
46107,11688,75E6-43D6-92,6,515,1,28.84,9/3/2010,Yes
46107,11689,75E6-43D6-92,1,516,13,714.7,9/10/2010,No
46107,11690,75E6-43D6-92,1,517,11,28.84,9/17/2010,No
46107,11691,75E6-43D6-92,4,518,9,20.19,9/24/2010,No
46108,11692,NULL,1,519,1,3578.27,10/1/2010,No
46109,11693,NULL,1,520,1,3578.27,10/8/2010,No
46109,11694,NULL,1,521,9,3578.27,10/15/2010,No
46110,11695,NULL,1,522,1,3578.27,10/22/2010,No
46110,11696,NULL,1,523,9,3578.27,10/29/2010,No
46111,11697,NULL,1,524,1,3578.27,11/5/2010,No
46112,11698,NULL,1,525,1,3578.27,11/12/2010,No
46112,11699,NULL,1,526,12,3578.27,11/19/2010,No
46113,11700,NULL,1,527,1,3578.27,11/26/2010,Yes
46114,11701,NULL,1,528,1,3578.27,12/3/2010,No
46115,11702,NULL,1,529,1,3578.27,12/10/2010,No
46116,11703,NULL,1,530,1,699.1,12/17/2010,No
46117,11704,NULL,8,531,1,3578.27,12/24/2010,Yes
46117,11705,NULL,1,532,2,3578.27,12/31/2010,Yes
46118,11706,NULL,1,533,3,3578.27,1/7/2011,Yes
46118,11707,NULL,1,534,4,3578.27,1/14/2011,No
46119,11708,NULL,1,535,5,699.1,1/21/2011,No
46120,11709,NULL,1,679,6,3578.27,1/28/2011,No
46121,11710,NULL,1,680,7,3578.27,2/4/2011,No
46122,11711,NULL,1,706,8,3578.27,2/11/2011,No
46123,11712,NULL,1,707,9,3578.27,2/18/2011,No
46124,11713,NULL,1,708,13,3578.27,2/25/2011,No
46125,11714,NULL,1,709,11,3578.27,3/4/2011,Yes
46126,11715,NULL,1,710,12,699.1,3/11/2011,Yes
46127,11716,NULL,1,711,13,699.1,3/18/2011,Yes
46128,11717,NULL,1,712,14,3578.27,3/25/2011,Yes
46129,11718,NULL,1,713,15,3578.27,4/1/2011,No
46130,11719,NULL,1,714,16,3578.27,4/8/2011,No
46131,11720,NULL,1,715,1,3578.27,4/15/2011,No
46132,11721,NULL,1,716,1,3578.27,4/22/2011,No
46133,11722,NULL,1,717,1,3578.27,4/29/2011,No
46133,11723,NULL,1,718,1,3578.27,5/6/2011,No
46134,11724,NULL,1,719,1,3578.27,5/13/2011,No
46134,11725,NULL,1,720,12,3578.27,5/20/2011,No
46135,11726,NULL,1,721,1,3578.27,5/27/2011,No
46136,11727,NULL,1,722,1,3578.27,6/3/2011,No
46136,11728,NULL,1,723,7,3578.27,6/10/2011,No
46137,11729,NULL,1,724,1,3578.27,6/17/2011,No
46138,11730,NULL,1,725,1,3578.27,6/24/2011,No
46139,11731,NULL,1,726,1,3399.99,7/1/2011,No
46140,11732,NULL,1,727,1,3374.99,7/8/2011,Yes
46141,11733,NULL,1,728,1,699.1,7/15/2011,No
46142,11734,NULL,1,729,1,3578.27,7/22/2011,No
46143,11735,NULL,1,730,1,3399.99,7/29/2011,No
46144,11736,NULL,1,731,1,3374.99,8/5/2011,No
46145,11737,NULL,1,732,1,699.1,8/12/2011,No
46146,11738,NULL,1,733,1,3399.99,8/19/2011,No
46147,11739,NULL,1,734,1,699.1,8/26/2011,No
46147,11740,NULL,1,735,1,699.1,9/2/2011,No
46148,11741,NULL,1,736,1,3578.27,9/9/2011,No
46148,11742,NULL,1,737,11,3578.27,9/16/2011,No
46149,11743,NULL,1,738,1,3578.27,9/23/2011,No
46150,11744,NULL,1,739,1,699.1,9/30/2011,No
46151,11745,NULL,1,740,1,3374.99,10/7/2011,No
46152,11746,NULL,1,741,1,3578.27,10/14/2011,No
46153,11747,NULL,1,742,1,699.1,10/21/2011,No
46154,11748,NULL,1,743,1,3374.99,10/28/2011,No
46155,11749,NULL,1,744,1,3578.27,11/4/2011,No
46155,11750,NULL,1,745,9,3578.27,11/11/2011,No
46156,11751,NULL,1,746,1,3578.27,11/18/2011,No
46157,11752,NULL,1,747,1,3399.99,11/25/2011,Yes
46158,11753,NULL,1,748,1,699.1,12/2/2011,No
46159,11754,NULL,1,749,1,3374.99,12/9/2011,No
46160,11755,NULL,1,750,1,3374.99,12/16/2011,No
46161,11756,NULL,8,751,1,3578.27,12/23/2011,Yes
46162,11757,NULL,1,752,2,3578.27,12/30/2011,Yes
46163,11758,NULL,1,753,3,3578.27,1/6/2012,Yes
46164,11759,NULL,1,754,4,3578.27,1/13/2012,No
46165,11760,NULL,1,755,5,3578.27,1/20/2012,No
46166,11761,NULL,1,756,6,3578.27,1/27/2012,No
46167,11762,NULL,1,757,7,3399.99,2/3/2012,No
46168,11763,NULL,1,758,8,699.1,2/10/2012,Yes
46169,11764,NULL,1,759,9,3578.27,2/17/2012,No
46170,11765,NULL,1,760,13,3578.27,2/24/2012,No
46171,11766,NULL,1,761,11,3578.27,3/2/2012,No
46172,11767,NULL,1,762,12,3578.27,3/9/2012,No
46173,11768,NULL,1,763,13,3578.27,3/16/2012,No
46173,11769,NULL,1,764,14,3578.27,3/23/2012,No
46174,11770,NULL,1,765,15,3578.27,3/30/2012,No
46175,11771,NULL,1,766,16,3374.99,4/6/2012,No
46176,11772,NULL,1,767,1,3374.99,4/13/2012,No
46176,11773,NULL,1,768,1,3374.99,4/20/2012,No
46177,11774,NULL,1,769,1,3578.27,4/27/2012,No
46178,11775,NULL,1,770,1,699.1,5/4/2012,Yes
46179,11776,NULL,1,771,1,3578.27,5/11/2012,No
46180,11777,NULL,1,772,1,3578.27,5/18/2012,No
46181,11778,NULL,1,773,1,3374.99,5/25/2012,No
46182,11779,NULL,1,774,1,3399.99,6/1/2012,No
46183,11780,NULL,1,775,1,3374.99,6/8/2012,No
46184,11781,NULL,1,776,1,3578.27,6/15/2012,No
46185,11782,NULL,1,777,1,3578.27,6/22/2012,No
46185,11783,NULL,1,778,1,3578.27,6/29/2012,No
46186,11784,NULL,1,779,1,3578.27,7/6/2012,Yes
46186,11785,NULL,1,780,12,3578.27,7/13/2012,No
46187,11786,NULL,1,781,1,3578.27,7/20/2012,No
46188,11787,NULL,1,782,1,3578.27,7/27/2012,No
46189,11788,NULL,1,783,1,3578.27,8/3/2012,No
46190,11789,NULL,1,784,1,3578.27,8/10/2012,No
46190,11790,NULL,1,785,1,3578.27,8/17/2012,No
46191,11791,NULL,1,786,1,3578.27,8/24/2012,No
46192,11792,NULL,1,787,1,3578.27,8/31/2012,No
46193,11793,NULL,1,788,1,699.1,9/7/2012,No
46194,11794,NULL,1,789,1,3578.27,9/14/2012,No
46195,11795,NULL,1,790,1,3578.27,9/21/2012,No
46195,11796,NULL,1,791,13,3578.27,9/28/2012,No
46196,11797,NULL,1,792,1,3578.27,10/5/2012,No
46196,11798,NULL,1,793,13,3578.27,10/12/2012,No
46197,11799,NULL,1,794,1,3399.99,10/19/2012,No
46198,11800,NULL,1,795,1,3399.99,10/26/2012,No
46199,11801,NULL,1,796,1,3578.27,11/2/2012,No
46200,11802,NULL,1,797,1,3578.27,11/9/2012,No
46200,11803,NULL,1,798,1,3578.27,11/16/2012,No
46201,11804,NULL,1,799,1,3578.27,11/23/2012,Yes
46202,11805,NULL,1,800,1,699.1,11/30/2012,No
46203,11806,NULL,1,801,1,3399.99,12/7/2012,No
46204,11807,NULL,1,802,1,3374.99,12/14/2012,No
46204,11808,NULL,8,803,1,3374.99,12/21/2012,Yes
46205,11809,NULL,1,804,2,3578.27,12/28/2012,Yes
46206,11810,NULL,1,805,3,3374.99,1/4/2013,Yes
